2517,1.187920248,1.179016438
2567,1.179016438,1.170112628
2661,1.170112628,1.161208818
2715,1.161208818,1.152305007
2760,1.152305007,1.143401197
2784,1.143401197,1.134497387
2768,1.134497387,1.125593577
2751,1.125593577,1.116689766
2671,1.116689766,1.107785956
2733,1.107785956,1.098882146
2812,1.098882146,1.089978335
2713,1.089978335,1.081074525
2896,1.081074525,1.072170715
2732,1.072170715,1.063266905
2853,1.063266905,1.054363094
2805,1.054363094,1.045459284
2807,1.045459284,1.036555474
2798,1.036555474,1.027651663
2742,1.027651663,1.018747853
2785,1.018747853,1.009844043
2773,1.009844043,1.000940233
2767,1.000940233,0.992036422
2664,0.992036422,0.983132612
2849,0.983132612,0.974228802
2819,0.974228802,0.965324992
2724,0.965324992,0.956421181
2758,0.956421181,0.947517371
2865,0.947517371,0.938613561
2813,0.938613561,0.92970975
2848,0.92970975,0.92080594
2827,0.92080594,0.91190213
2890,0.91190213,0.90299832
2949,0.90299832,0.894094509
2949,0.894094509,0.885190699
2994,0.885190699,0.876286889
2916,0.876286889,0.867383078
2962,0.867383078,0.858479268
2936,0.858479268,0.849575458
2996,0.849575458,0.840671648
3185,0.840671648,0.831767837
3127,0.831767837,0.822864027
3131,0.822864027,0.813960217
3211,0.813960217,0.805056406
3272,0.805056406,0.796152596
3317,0.796152596,0.787248786
3309,0.787248786,0.778344976
3349,0.778344976,0.769441165
3343,0.769441165,0.760537355
3558,0.760537355,0.751633545
3557,0.751633545,0.742729735
3581,0.742729735,0.733825924
3481,0.733825924,0.724922114
3698,0.724922114,0.716018304
3607,0.716018304,0.707114493
3526,0.707114493,0.698210683
3570,0.698210683,0.689306873
3520,0.689306873,0.680403063
3497,0.680403063,0.671499252
3455,0.671499252,0.662595442
3503,0.662595442,0.653691632
3507,0.653691632,0.644787821
3599,0.644787821,0.635884011
3745,0.635884011,0.626980201
3770,0.626980201,0.618076391
3790,0.618076391,0.60917258
3911,0.60917258,0.60026877
3914,0.60026877,0.59136496
3872,0.59136496,0.58246115
3729,0.58246115,0.573557339
3639,0.573557339,0.564653529
3557,0.564653529,0.555749719
3655,0.555749719,0.546845908
3632,0.546845908,0.537942098
3702,0.537942098,0.529038288
3641,0.529038288,0.520134478
3586,0.520134478,0.511230667
3647,0.511230667,0.502326857
3531,0.502326857,0.493423047
3349,0.493423047,0.484519236
3342,0.484519236,0.475615426
3309,0.475615426,0.466711616
3319,0.466711616,0.457807806
3256,0.457807806,0.448903995
3148,0.448903995,0.440000185
3162,0.440000185,0.431096375
3175,0.431096375,0.422192565
3272,0.422192565,0.413288754
3080,0.413288754,0.404384944
3154,0.404384944,0.395481134
3182,0.395481134,0.386577323
3263,0.386577323,0.377673513
3328,0.377673513,0.368769703
3338,0.368769703,0.359865893
3409,0.359865893,0.350962082
3631,0.350962082,0.342058272
3547,0.342058272,0.333154462
3590,0.333154462,0.324250651
3581,0.324250651,0.315346841
3466,0.315346841,0.306443031
3520,0.306443031,0.297539221
3611,0.297539221,0.28863541
3603,0.28863541,0.2797316
3752,0.2797316,0.27082779
3685,0.27082779,0.26192398
3768,0.26192398,0.253020169
3738,0.253020169,0.244116359
3619,0.244116359,0.235212549
3544,0.235212549,0.226308738
3570,0.226308738,0.217404928
3650,0.217404928,0.208501118
3695,0.208501118,0.199597308
3732,0.199597308,0.190693497
3829,0.190693497,0.181789687
3930,0.181789687,0.172885877
4020,0.172885877,0.163982066
3894,0.163982066,0.155078256
3918,0.155078256,0.146174446
3930,0.146174446,0.137270636
3934,0.137270636,0.128366825
4071,0.128366825,0.119463015
3984,0.119463015,0.110559205
4117,0.110559205,0.101655394
4218,0.101655394,0.092751584
4430,0.092751584,0.083847774
4600,0.083847774,0.074943964
4630,0.074943964,0.066040153
4641,0.066040153,0.057136343
4909,0.057136343,0.048232533
4905,0.048232533,0.039328723
4906,0.039328723,0.030424912
4839,0.030424912,0.021521102
4902,0.021521102,0.012617292
4975,0.012617292,0.003713481
4871,0.003713481,0.005190329
5003,0.005190329,0.014094139
4886,0.014094139,0.022997949
4962,0.022997949,0.03190176
5171,0.03190176,0.04080557
5192,0.04080557,0.04970938
5289,0.04970938,0.058613191
5346,0.058613191,0.067517001
5333,0.067517001,0.076420811
5304,0.076420811,0.085324621
5253,0.085324621,0.094228432
5394,0.094228432,0.103132242
5516,0.103132242,0.112036052
5474,0.112036052,0.120939862
5622,0.120939862,0.129843673
5602,0.129843673,0.138747483
5881,0.138747483,0.147651293
5739,0.147651293,0.156555104
5912,0.156555104,0.165458914
6138,0.165458914,0.174362724
6220,0.174362724,0.183266534
6476,0.183266534,0.192170345
6234,0.192170345,0.201074155
6311,0.201074155,0.209977965
6245,0.209977965,0.218881776
6482,0.218881776,0.227785586
6354,0.227785586,0.236689396
6477,0.236689396,0.245593206
6584,0.245593206,0.254497017
6360,0.254497017,0.263400827
6511,0.263400827,0.272304637
6563,0.272304637,0.281208447
6262,0.281208447,0.290112258
6187,0.290112258,0.299016068
6425,0.299016068,0.307919878
6271,0.307919878,0.316823689
6272,0.316823689,0.325727499
6370,0.325727499,0.334631309
6398,0.334631309,0.343535119
6149,0.343535119,0.35243893
6371,0.35243893,0.36134274
6184,0.36134274,0.37024655
6378,0.37024655,0.379150361
6409,0.379150361,0.388054171
6407,0.388054171,0.396957981
6377,0.396957981,0.405861791
6472,0.405861791,0.414765602
6479,0.414765602,0.423669412
6506,0.423669412,0.432573222
6371,0.432573222,0.441477032
6416,0.441477032,0.450380843
6183,0.450380843,0.459284653
6101,0.459284653,0.468188463
6174,0.468188463,0.477092274
6097,0.477092274,0.485996084
6262,0.485996084,0.494899894
6179,0.494899894,0.503803704
6438,0.503803704,0.512707515
6139,0.512707515,0.521611325
6054,0.521611325,0.530515135
6127,0.530515135,0.539418946
5983,0.539418946,0.548322756
6121,0.548322756,0.557226566
5985,0.557226566,0.566130376
6188,0.566130376,0.575034187
6175,0.575034187,0.583937997
6204,0.583937997,0.592841807
6245,0.592841807,0.601745618
6014,0.601745618,0.610649428
6022,0.610649428,0.619553238
5922,0.619553238,0.628457048
6048,0.628457048,0.637360859
5744,0.637360859,0.646264669
5786,0.646264669,0.655168479
5829,0.655168479,0.664072289
5837,0.664072289,0.6729761
6029,0.6729761,0.68187991
5929,0.68187991,0.69078372
5881,0.69078372,0.699687531
5898,0.699687531,0.708591341
5838,0.708591341,0.717495151
5837,0.717495151,0.726398961
5602,0.726398961,0.735302772
5608,0.735302772,0.744206582
5513,0.744206582,0.753110392
5462,0.753110392,0.762014203
5341,0.762014203,0.770918013
5191,0.770918013,0.779821823
5202,0.779821823,0.788725633
5237,0.788725633,0.797629444
5120,0.797629444,0.806533254
5066,0.806533254,0.815437064
4933,0.815437064,0.824340874
4861,0.824340874,0.833244685
4678,0.833244685,0.842148495
4594,0.842148495,0.851052305
4547,0.851052305,0.859956116
4323,0.859956116,0.868859926
4322,0.868859926,0.877763736
4241,0.877763736,0.886667546
4088,0.886667546,0.895571357
3872,0.895571357,0.904475167
3848,0.904475167,0.913378977
3586,0.913378977,0.922282788
3560,0.922282788,0.931186598
3596,0.931186598,0.940090408
3579,0.940090408,0.948994218
3472,0.948994218,0.957898029
3417,0.957898029,0.966801839
3299,0.966801839,0.975705649
3239,0.975705649,0.984609459
3190,0.984609459,0.99351327
3121,0.99351327,1.00241708
3166,1.00241708,1.01132089
3048,1.01132089,1.020224701
3053,1.020224701,1.029128511
3022,1.029128511,1.038032321
3118,1.038032321,1.046936131
3136,1.046936131,1.055839942
3191,1.055839942,1.064743752
3275,1.064743752,1.073647562
3188,1.073647562,1.082551373
3193,1.082551373,1.091455183
3351,1.091455183,1.100358993
3336,1.100358993,1.109262803
3422,1.109262803,1.118166614
3676,1.118166614,1.127070424
3366,1.127070424,1.135974234
3206,1.135974234,1.144878044
3227,1.144878044,1.153781855
3150,1.153781855,1.162685665
3090,1.162685665,1.171589475
3137,1.171589475,1.180493286
3022,1.180493286,1.189397096
2867,1.189397096,1.198300906
2787,1.198300906,1.207204716
2792,1.207204716,1.216108527
2788,1.216108527,1.225012337
2762,1.225012337,1.233916147
2779,1.233916147,1.242819958
2828,1.242819958,1.251723768
2783,1.251723768,1.260627578
2679,1.260627578,1.269531388
2675,1.269531388,1.278435199
2684,1.278435199,1.287339009
2571,1.287339009,1.296242819
2542,1.296242819,1.30514663
2695,1.30514663,1.31405044
2634,1.31405044,1.32295425
2611,1.32295425,1.33185806
2627,1.33185806,1.340761871
2597,1.340761871,1.349665681
2462,1.349665681,1.358569491
2432,1.358569491,1.367473301
2219,1.367473301,1.376377112
2145,1.376377112,1.385280922
2195,1.385280922,1.394184732
2185,1.394184732,1.403088543
2218,1.403088543,1.411992353
2035,1.411992353,1.420896163
1897,1.420896163,1.429799973
1815,1.429799973,1.438703784
1787,1.438703784,1.447607594
1666,1.447607594,1.456511404
1622,1.456511404,1.465415215
1633,1.465415215,1.474319025
1698,1.474319025,1.483222835
1670,1.483222835,1.492126645
1741,1.492126645,1.501030456
1761,1.501030456,1.509934266
1683,1.509934266,1.518838076
1733,1.518838076,1.527741886
1651,1.527741886,1.536645697
1588,1.536645697,1.545549507
1458,1.545549507,1.554453317
1560,1.554453317,1.563357128
1505,1.563357128,1.572260938
1420,1.572260938,1.581164748
1528,1.581164748,1.590068558
1390,1.590068558,1.598972369
1360,1.598972369,1.607876179
1409,1.607876179,1.616779989
1469,1.616779989,1.6256838
1411,1.6256838,1.63458761
1359,1.63458761,1.64349142
1432,1.64349142,1.65239523
1543,1.65239523,1.661299041
1570,1.661299041,1.670202851
1548,1.670202851,1.679106661
1506,1.679106661,1.688010471
1483,1.688010471,1.696914282
1459,1.696914282,1.705818092
1430,1.705818092,1.714721902
1447,1.714721902,1.723625713
1477,1.723625713,1.732529523
1383,1.732529523,1.741433333
1413,1.741433333,1.750337143
1340,1.750337143,1.759240954
1340,1.759240954,1.768144764
1308,1.768144764,1.777048574
1358,1.777048574,1.785952385
1374,1.785952385,1.794856195
1409,1.794856195,1.803760005
1303,1.803760005,1.812663815
1249,1.812663815,1.821567626
1181,1.821567626,1.830471436
1188,1.830471436,1.839375246
1164,1.839375246,1.848279056
1124,1.848279056,1.857182867
1042,1.857182867,1.866086677
1056,1.866086677,1.874990487
1009,1.874990487,1.883894298
1047,1.883894298,1.892798108
1076,1.892798108,1.901701918
988,1.901701918,1.910605728
1051,1.910605728,1.919509539
1083,1.919509539,1.928413349
1074,1.928413349,1.937317159
1004,1.937317159,1.94622097
1059,1.94622097,1.95512478
1016,1.95512478,1.96402859
1056,1.96402859,1.9729324
1003,1.9729324,1.981836211
1053,1.981836211,1.990740021
1103,1.990740021,1.999643831
1086,1.999643831,2.008547642
1097,2.008547642,2.017451452
1047,2.017451452,2.026355262
931,2.026355262,2.035259072
1008,2.035259072,2.044162883
1007,2.044162883,2.053066693
964,2.053066693,2.061970503
1006,2.061970503,2.070874313
1011,2.070874313,2.079778124
936,2.079778124,2.088681934
888,2.088681934,2.097585744
913,2.097585744,2.106489555
915,2.106489555,2.115393365
917,2.115393365,2.124297175
898,2.124297175,2.133200985
870,2.133200985,2.142104796
896,2.142104796,2.151008606
942,2.151008606,2.159912416
877,2.159912416,2.168816227
993,2.168816227,2.177720037
907,2.177720037,2.186623847
934,2.186623847,2.195527657
965,2.195527657,2.204431468
959,2.204431468,2.213335278
927,2.213335278,2.222239088
882,2.222239088,2.231142898
914,2.231142898,2.240046709
883,2.240046709,2.248950519
812,2.248950519,2.257854329
894,2.257854329,2.26675814
877,2.26675814,2.27566195
888,2.27566195,2.28456576
811,2.28456576,2.29346957
830,2.29346957,2.302373381
727,2.302373381,2.311277191
749,2.311277191,2.320181001
